,OID,VxHx_left,VxHx_top,VxHx_right,VxHx_btm,Area_Hex,Autopista,Ferrocarril_Int_CONV,Ferrocarril_estr_vel_conv,Ferrocarril_int_AVE,Ferrocarril_vel_conv,Via calzada unica,Via doble calzada,Via doble preferente,Via unica preferente,Arboles aislados,Vertedero,arenas,bosque,humedal,pradera,roquerios,Inst_E.E,Inst_E.EO,Inst_E.HC,Inst_E.HE,Inst_E.NU,Inst_E.OF,Inst_E.SO,Inst_E.TM,Max_WSP,Min_WSP,Mean_WSP,Calz_km,Calz_cnt,TTE_cnt,LTE_km,LTE_cnt,NA_km2,Na_cnt,UA_km2,UA_cnt,Den_P,Pend_m,InEl_km2,Con_kWh_hex,Con_kWh_Mun,Centerpoint_X,Centerpoint_Y,Prediccion_Eolica
494,495,274882.0123,4548475.523,276036.7128,4547475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1528912629966458,0.30799369710242597,0.29402434994295623,0.02219996358799274,0.0057306590257879654,0.0,0.0,0.0,0.22347613329771734,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.15974070768175816,0.0,6.221538230629659e-05,0.0023387023381090852,275459.36254999996,4547975.523,1
498,499,274882.0123,4544475.523,276036.7128,4543475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15093388837905397,0.2966949448066616,0.2969654158588082,0.0,0.0,0.05084745762711865,0.18614934987391513,0.058823529411764705,0.41166171890182757,0.3333333333333333,0.0,0.0,0.0002050020500205002,0.24980818384606757,0.0,5.262060381624741e-05,0.0006346889189015564,275459.36254999996,4543975.523,1
499,500,274882.0123,4543475.523,276036.7128,4542475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15084492861388832,0.3083586638377541,0.2838746892868662,0.0,0.0,0.05084745762711865,0.12032938896470695,0.058823529411764705,0.3751175405268962,0.3333333333333333,0.0,0.0,0.00046125461254612545,0.17712543970583805,0.0,5.027197313418472e-05,0.0017730314366131688,275459.36254999996,4542975.523,1
503,504,274882.0123,4539475.523,276036.7128,4538475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18582566506598097,0.2920842308608317,0.2780177244573545,0.023028619478051397,0.0057306590257879654,0.0,0.0,0.0,0.17564306970078894,0.3333333333333333,0.0,0.0,0.00046125461254612545,0.11784310670318114,0.0,5.027197313418472e-05,0.0017730314366131688,275459.36254999996,4538975.523,1
550,551,275748.0377,4560975.523,276902.7382,4559975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17532232409018256,0.35192089391861847,0.34691287863791587,0.0,0.0,0.0,0.0,0.0,0.05093564499015125,0.16666666666666666,0.0,0.0,0.0003587535875358753,0.05244887678011093,0.0,0.00012167578971484247,0.0013820091895808025,276325.38795,4560475.523,1
552,553,275748.0377,4558975.523,276902.7382,4557975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17175899758857172,0.3612311850205684,0.3375674435185505,0.0,0.0,0.0,0.0,0.0,0.0888570189301233,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.09361946841118658,0.0,6.221538230629659e-05,0.0023387023381090852,276325.38795,4558475.523,1
553,554,275748.0377,4557975.523,276902.7382,4556975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1703488416176998,0.34929425675151915,0.3514309883858846,0.0,0.0,0.0,0.0,0.0,0.11717682132009,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.0642051170299571,0.0,6.221538230629659e-05,0.0023387023381090852,276325.38795,4557475.523,1
554,555,275748.0377,4556975.523,276902.7382,4555975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18671005080221204,0.3404272214176326,0.3542678835172235,0.0,0.0,0.0,0.0,0.0,0.0932071348071386,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.04311320139123717,0.0,6.221538230629659e-05,0.0023387023381090852,276325.38795,4556475.523,1
555,556,275748.0377,4555975.523,276902.7382,4554975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17158085074728724,0.3603822992164991,0.35761862701964064,0.0,0.0,0.0,0.0,0.0,0.1278308490328703,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.0813185897333169,0.0,6.221538230629659e-05,0.0023387023381090852,276325.38795,4555475.523,1
557,558,275748.0377,4553975.523,276902.7382,4552975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17652182775346914,0.3280129936869294,0.3111057094449874,0.006672206078007987,0.0057306590257879654,0.0,0.0,0.0,0.09669225430597488,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.06496121112036649,0.0,6.221538230629659e-05,0.0023387023381090852,276325.38795,4553475.523,1
563,564,275748.0377,4547975.523,276902.7382,4546975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15589080962494972,0.3109144626121295,0.30845746380727523,0.02975708440360469,0.0057306590257879654,0.05084745762711865,0.18756785043465476,0.058823529411764705,0.24939874797923478,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.16885554595663482,0.0,6.221538230629659e-05,0.0023387023381090852,276325.38795,4547475.523,1
571,572,275748.0377,4539975.523,276902.7382,4538975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17049175526124583,0.2998778009069204,0.27092475075175004,0.0,0.0,0.0,0.0,0.0,0.36220103898363465,0.3333333333333333,0.0,0.0,0.00046125461254612545,0.3096584431404745,0.0,5.027197313418472e-05,0.0017730314366131688,276325.38795,4539475.523,1
624,625,276614.0631,4558475.523,277768.7636,4557475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18052568288228865,0.3504432314102017,0.345690645384076,0.0,0.0,0.0,0.0,0.0,0.12293106162572874,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.07146175396049215,0.0,5.3530503782477e-05,0.0010977597582977202,277191.41335000005,4557975.523,1
625,626,276614.0631,4557475.523,277768.7636,4556475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18786733957419888,0.35149832800474057,0.3453247377767623,0.0,0.0,0.0,0.0,0.0,0.06160968205162038,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.021188579238651424,0.0,5.3530503782477e-05,0.0010977597582977202,277191.41335000005,4556975.523,1
630,631,276614.0631,4552475.523,277768.7636,4551475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19062950862142547,0.3361111802842539,0.31426895142229916,0.0,0.0,0.0,0.0,0.0,0.1377651844786003,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.10968200907870693,0.0,6.221538230629659e-05,0.0023387023381090852,277191.41335000005,4551975.523,1
637,638,276614.0631,4545475.523,277768.7636,4544475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14368900120719974,0.2961129065402318,0.28383848412581747,0.0,0.0,0.0,0.0,0.0,0.3426120040711378,0.3333333333333333,0.0,0.0,0.0007687576875768758,0.2822995937643141,0.0,0.00011129943048457044,0.0011023394719831044,277191.41335000005,4544975.523,1
639,640,276614.0631,4543475.523,277768.7636,4542475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15129359172592027,0.29638462565018653,0.28641558515031473,0.009800997185760187,0.011461318051575931,0.0,0.0,0.0,0.11730237379682885,0.3333333333333333,0.0,0.0,0.0007687576875768758,0.18300896425854685,0.0,0.00011129943048457044,0.0011023394719831044,277191.41335000005,4542975.523,1
700,701,277480.0885,4559975.523,278634.789,4558975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18923895010201475,0.3455030558943287,0.35469737091954934,0.006999032742419891,0.0057306590257879654,0.0,0.0,0.0,0.182233560977315,0.3333333333333333,0.0,0.0,0.0003587535875358753,0.07308732292074352,0.0,0.00012167578971484247,0.0013820091895808025,278057.43875,4559475.523,1
705,706,277480.0885,4554975.523,278634.789,4553975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18550682898119197,0.31768844122896456,0.33354072316777383,0.021400328175780605,0.008595988538681949,0.01694915254237288,0.13671981536287364,0.058823529411764705,0.044339993726002405,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.12788016860976403,0.0,6.221538230629659e-05,0.0023387023381090852,278057.43875,4554475.523,1
706,707,277480.0885,4553975.523,278634.789,4552975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1854932065604994,0.31495715122601275,0.3339539624002632,0.024512977203556687,0.014326647564469913,0.0,0.0,0.0,0.09276980732576567,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.112522672627971,0.0,6.221538230629659e-05,0.0023387023381090852,278057.43875,4553475.523,1
707,708,277480.0885,4552975.523,278634.789,4551975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1850134343208788,0.3354704538995804,0.3126951160150233,0.0,0.0,0.0,0.0,0.0,0.10055590935648959,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.10476783666979937,0.0,6.221538230629659e-05,0.0023387023381090852,278057.43875,4552475.523,1
708,709,277480.0885,4551975.523,278634.789,4550975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17282253682888016,0.33859591141544354,0.31823067909372993,0.0,0.0,0.0,0.0,0.0,0.07101036302493677,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.07723145732842178,0.0,6.221538230629659e-05,0.0023387023381090852,278057.43875,4551475.523,1
713,714,277480.0885,4546975.523,278634.789,4545975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18348070903676816,0.2856261020678649,0.30425810665198605,0.0,0.0,0.0,0.0,0.0,0.31144607794460866,0.3333333333333333,0.0,0.0,0.0007687576875768758,0.3139323140709745,0.0,0.00011129943048457044,0.0011023394719831044,278057.43875,4546475.523,1
795,796,278346.1139,4554475.523,279500.8144,4553475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18734312804323705,0.3380781205909583,0.32643921328598724,0.006951791235632142,0.0057306590257879654,0.05084745762711865,0.2002832549678194,0.058823529411764705,0.05878087876853908,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.14601320655872221,0.0,6.221538230629659e-05,0.0023387023381090852,278923.46415,4553975.523,1
796,797,278346.1139,4553475.523,279500.8144,4552475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19096367195905561,0.3174435730793589,0.33048247615750315,0.0,0.0,0.0,0.0,0.0,0.03578077502599014,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.04265249966635732,0.0,6.221538230629659e-05,0.0023387023381090852,278923.46415,4552975.523,1
797,798,278346.1139,4552475.523,279500.8144,4551475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18023295508411874,0.3378756064641866,0.3157125365550706,0.0,0.0,0.0,0.0,0.0,0.01638191730151581,0.16666666666666666,0.0,0.0,0.00015375153751537513,0.02620062607014761,0.0,6.221538230629659e-05,0.0023387023381090852,278923.46415,4551975.523,1
798,799,278346.1139,4551475.523,279500.8144,4550475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1730932804105808,0.33097958063270305,0.30975519806769225,0.0,0.0,0.05084745762711865,0.17294389590008036,0.058823529411764705,0.013855148334831282,0.16666666666666666,0.0,0.0,0.00015375153751537513,0.017942465677288508,0.0,6.221538230629659e-05,0.0023387023381090852,278923.46415,4550975.523,1
804,805,278346.1139,4545475.523,279500.8144,4544475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17970153454864268,0.30763767113511153,0.27839428756735085,0.0,0.0,0.0,0.0,0.0,0.14252408996953048,0.3333333333333333,0.000940337887142313,1.0,0.0007687576875768758,0.1448735330791806,0.0,0.00011129943048457044,0.0011023394719831044,278923.46415,4544975.523,1
887,888,279212.1393,4560975.523,280366.8398,4559975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20327533651316465,0.3577568083017093,0.3488590679372774,0.0,0.0,0.0,0.0,0.0,0.3297428957313216,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.28594863078954347,0.0,5.3530503782477e-05,0.0010977597582977202,279789.48955,4560475.523,1
890,891,279212.1393,4557975.523,280366.8398,4556975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1778575718601768,0.3475786895762766,0.3590717491216642,0.02909877630634123,0.008595988538681949,0.0,0.0,0.0,0.19290942142446565,0.5,0.0,0.0,0.0004100041000410004,0.17129059933578145,0.0,5.3530503782477e-05,0.0010977597582977202,279789.48955,4557475.523,1
893,894,279212.1393,4554975.523,280366.8398,4553975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1913882563465502,0.33656148550402043,0.32548716472585904,0.0,0.0,0.01694915254237288,0.06333135942791042,0.058823529411764705,0.15318913097744027,0.3333333333333333,0.0,0.0,0.00015375153751537513,0.21504148348748073,0.0,6.221538230629659e-05,0.0023387023381090852,279789.48955,4554475.523,1
896,897,279212.1393,4551975.523,280366.8398,4550975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1858856589211163,0.3260799537922767,0.32342841564125346,0.0,0.0,0.03389830508474576,0.16341857694057588,0.11764705882352941,0.0390905302073498,0.3333333333333333,0.0,0.0,0.002203772037720377,0.08212705432762975,0.0,0.0003987753255842992,0.00771291555101534,279789.48955,4551475.523,1
897,898,279212.1393,4550975.523,280366.8398,4549975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17639492329562356,0.3058915563358221,0.3062205735562742,0.0,0.0,0.0,0.0,0.0,0.042100148579363374,0.3333333333333333,0.0,0.0,0.002203772037720377,0.02469740568700578,0.0,0.0003987753255842992,0.00771291555101534,279789.48955,4550475.523,1
899,900,279212.1393,4548975.523,280366.8398,4547975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192589205058039,0.3043077222072429,0.3043277206405064,0.0,0.0,0.0,0.0,0.0,0.09318337491716992,0.3333333333333333,0.0,0.0,0.002203772037720377,0.09537590492995343,0.0,0.0003987753255842992,0.00771291555101534,279789.48955,4548475.523,1
901,902,279212.1393,4546975.523,280366.8398,4545975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18993263818504802,0.3012416405610091,0.2825822827777906,0.05516328724410931,0.034383954154727794,0.0,0.0,0.0,0.024463312025028557,0.3333333333333333,0.0,0.0,0.0007687576875768758,0.04559373217129348,0.0,0.00011129943048457044,0.0011023394719831044,279789.48955,4546475.523,1
968,969,280078.1647,4590475.523,281232.8652,4589475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17163426882127786,0.23771648085295838,0.20480712112542587,0.0,0.0,0.0,0.0,0.0,0.07589624184223631,0.3333333333333333,0.0,0.0,0.001178761787617876,0.054679400542652655,0.0,0.0002000263425761377,0.0021964149087680593,280655.51495,4589975.523,1
985,986,280078.1647,4572475.523,281232.8652,4571475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22123676609837684,0.31455083343862134,0.310907405241748,0.0,0.0,0.05084745762711865,0.18177236604866004,0.11764705882352941,0.30021796654368477,0.3333333333333333,0.0,0.0,0.0005125051250512505,0.2946970153687139,0.0,5.3555778781538936e-05,0.0015649870019751998,280655.51495,4571975.523,1
989,990,280078.1647,4568475.523,281232.8652,4567475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21100032065457242,0.3580463516350757,0.35849782373131744,0.0,0.0,0.0,0.0,0.0,0.2475015944304738,0.3333333333333333,0.0,0.0,0.0005125051250512505,0.31444983626285267,0.0,5.3555778781538936e-05,0.0015649870019751998,280655.51495,4567975.523,1
996,997,280078.1647,4561475.523,281232.8652,4560475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21261572217964397,0.34386715325459283,0.3549329105119978,0.0,0.0,0.03389830508474576,0.1541831212162513,0.058823529411764705,0.30627351819728876,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.2940163776669308,0.0,5.3530503782477e-05,0.0010977597582977202,280655.51495,4560975.523,1
999,1000,280078.1647,4558475.523,281232.8652,4557475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19712077880109746,0.3453248136602096,0.34056016801785005,0.0,0.0,0.0,0.0,0.0,0.15432417202941234,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.19392212335292747,0.0,5.3530503782477e-05,0.0010977597582977202,280655.51495,4557975.523,1
1002,1003,280078.1647,4555475.523,281232.8652,4554475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21223487891413428,0.3253105032732523,0.31472160424067797,0.02693827362132202,0.0057306590257879654,0.0,0.0,0.0,0.06510278271142281,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.1421492937789764,0.0,5.3530503782477e-05,0.0010977597582977202,280655.51495,4554975.523,1
1004,1005,280078.1647,4553475.523,281232.8652,4552475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21955594772828768,0.33652466214857935,0.32626572286385636,0.0,0.0,0.03389830508474576,0.12176725560403444,0.058823529411764705,0.13790784188668542,0.3333333333333333,0.0,0.0,0.002203772037720377,0.16386946399918947,0.0,0.0003987753255842992,0.00771291555101534,280655.51495,4552975.523,1
1080,1081,280944.1901,4591975.523,282098.8906,4590975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1759790254338388,0.22068397391118277,0.20551580035909045,0.02880122487853182,0.0057306590257879654,0.0,0.0,0.0,0.01287871104827403,0.3333333333333333,0.01961355653541126,1.0,0.001076260762607626,0.010650307193499907,0.0,0.0002096405633731576,0.005008953626031265,281521.54035,4591475.523,1
1094,1095,280944.1901,4577975.523,282098.8906,4576975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22034069008455492,0.29100864500626145,0.3042283477757093,0.0,0.0,0.0,0.0,0.0,0.29607222038639425,0.3333333333333333,0.0,0.0,0.0002050020500205002,0.3397890548246518,0.0,7.055418776603741e-05,0.001156959246673043,281521.54035,4577475.523,1
1098,1099,280944.1901,4573975.523,282098.8906,4572975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2263850831668267,0.2970500824284362,0.30586237794261484,0.0,0.0,0.0,0.0,0.0,0.35404277241799437,0.3333333333333333,0.0,0.0,0.0002050020500205002,0.27713970145614525,0.0,7.055418776603741e-05,0.001156959246673043,281521.54035,4573475.523,1
1099,1100,280944.1901,4572975.523,282098.8906,4571975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198518854818459,0.333909659442421,0.311853831699632,0.0,0.0,0.0,0.0,0.0,0.2784488773422341,0.3333333333333333,0.0,0.0,0.0005125051250512505,0.189655279632938,0.0,5.3555778781538936e-05,0.0015649870019751998,281521.54035,4572475.523,1
1100,1101,280944.1901,4571975.523,282098.8906,4570975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2160823441071852,0.3369703250464926,0.3189625237434477,0.0,0.0,0.03389830508474576,0.1944549904398939,0.058823529411764705,0.26668164131185207,0.3333333333333333,0.0,0.0,0.0005125051250512505,0.2801080038203241,0.0,5.3555778781538936e-05,0.0015649870019751998,281521.54035,4571475.523,1
1122,1123,280944.1901,4549975.523,282098.8906,4548975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22450604964558896,0.2932806317088177,0.3046957475743204,0.0,0.0,0.0,0.0,0.0,0.15446720232500077,0.3333333333333333,0.0,0.0,0.002203772037720377,0.1565102219683693,0.0,0.0003987753255842992,0.00771291555101534,281521.54035,4549475.523,1
1126,1127,280944.1901,4545975.523,282098.8906,4544975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22485290992360218,0.2926303341173603,0.2794809427953451,0.0,0.0,0.0,0.0,0.0,0.3021874374615201,0.3333333333333333,0.0,0.0,0.002203772037720377,0.16043063454862108,0.0,0.0003987753255842992,0.00771291555101534,281521.54035,4545475.523,1
1127,1128,280944.1901,4544975.523,282098.8906,4543975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22295910119040963,0.29721651826376816,0.3076571531375585,0.0,0.0,0.0,0.0,0.0,0.3508884657123805,0.3333333333333333,0.0,0.0,0.0007687576875768758,0.22792157837081972,0.0,0.00011129943048457044,0.0011023394719831044,281521.54035,4544475.523,1
1216,1217,281810.2155,4572475.523,282964.916,4571475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21170500084584043,0.3255341370988255,0.32876199513043525,0.0,0.0,0.0,0.0,0.0,0.3932748299676317,0.3333333333333333,0.0,0.0,0.0005125051250512505,0.34452862952685814,0.0,5.3555778781538936e-05,0.0015649870019751998,282387.56575,4571975.523,1
1228,1229,281810.2155,4560475.523,282964.916,4559475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21169137842514785,0.358733816457667,0.3419005537240878,0.0,0.0,0.0,0.0,0.0,0.23926796923896582,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.3213694523594046,0.0,5.3530503782477e-05,0.0010977597582977202,282387.56575,4559975.523,1
1229,1230,281810.2155,4559475.523,282964.916,4558475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2248268990559631,0.33752886514057867,0.32950714444096096,0.0,0.0,0.0,0.0,0.0,0.308959855647516,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.273790180485765,0.0,5.3530503782477e-05,0.0010977597582977202,282387.56575,4558975.523,1
1238,1239,281810.2155,4550475.523,282964.916,4549475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20146227187783106,0.29136372531542065,0.2848072223821365,0.0,0.0,0.0,0.0,0.0,0.2678200748418744,0.3333333333333333,0.0,0.0,0.002203772037720377,0.17158886286380665,0.0,0.0003987753255842992,0.00771291555101534,282387.56575,4549975.523,1
1241,1242,281810.2155,4547475.523,282964.916,4546475.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2091925166441545,0.31244740313816943,0.2712450634042147,0.00855872846591493,0.0028653295128939827,0.0,0.0,0.0,0.023279605162718937,0.3333333333333333,0.0,0.0,0.002203772037720377,0.042004507098504305,0.0,0.0003987753255842992,0.00771291555101534,282387.56575,4546975.523,1
1345,1346,282676.2409,4559975.523,283830.9414,4558975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20686235206339332,0.33583215381582654,0.3263408117791695,0.0,0.0,0.0,0.0,0.0,0.23337032689056403,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.25154762550801,0.0,5.3530503782477e-05,0.0010977597582977202,283253.59115,4559475.523,1
1354,1355,282676.2409,4550975.523,283830.9414,4549975.523,866025.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21019326935190297,0.29058607909238354,0.28342680495311323,0.012042603167140092,0.0057306590257879654,0.0,0.0,0.0,0.1482341334132281,0.3333333333333333,0.0,0.0,0.002203772037720377,0.19683884443827493,0.0,0.0003987753255842992,0.00771291555101534,283253.59115,4550475.523,1
1358,1359,282676.2409,4546975.523,283830.9414,4545975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20994962448311727,0.30194678632547345,0.29040509954697336,0.0,0.0,0.0,0.0,0.0,0.11792471277695768,0.3333333333333333,0.0,0.0,0.002203772037720377,0.05454906158737148,0.0,0.0003987753255842992,0.00771291555101534,283253.59115,4546475.523,1
1359,1360,282676.2409,4545975.523,283830.9414,4544975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212168601534794,0.2979645052082982,0.30277298860682444,0.0,0.0,0.0,0.0,0.0,0.4177394590723739,0.3333333333333333,0.0,0.0,0.002203772037720377,0.22759763967836164,0.0,0.0003987753255842992,0.00771291555101534,283253.59115,4545475.523,1
1377,1378,282676.2409,4527975.523,283830.9414,4526975.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5206098051456413,0.33909960333652256,0.33932836835966795,0.0,0.0,0.0,0.0,0.0,0.2097923033939349,0.3333333333333333,0.0,0.0,0.0017425174251742518,0.2783061123297793,0.0,0.00017750242995056125,0.001562920033913386,283253.59115,4527475.523,1
1450,1451,283542.2663,4579475.523,284696.9668,4578475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22558337367155634,0.2835509555431486,0.23916004968290028,0.0,0.0,0.0,0.0,0.0,0.2587840253917095,0.3333333333333333,0.0,0.0,0.0002050020500205002,0.16694564464597317,0.0,7.055418776603741e-05,0.001156959246673043,284119.61655000004,4578975.523,1
1472,1473,283542.2663,4557475.523,284696.9668,4556475.523,866025.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21639822514958318,0.32697852963396057,0.31633685481998275,0.0,0.0,0.0,0.0,0.0,0.22591512431804803,0.3333333333333333,0.0,0.0,0.0004100041000410004,0.21118366208608846,0.0,5.3530503782477e-05,0.0010977597582977202,284119.61655000004,4556975.523,1
